Left Belt Velocity Profile:
0.0,0.050000000000000003,0.10000000000000001,0.15000000000000002,0.20000000000000001,0.25,0.30000000000000004,0.35000000000000003,0.40000000000000002,0.45000000000000001,0.5,0.55000000000000004,0.59999999999999998,0.64999999999999991,0.69999999999999996,0.75,0.80000000000000004,0.84999999999999998,0.90000000000000002,0.94999999999999996,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Right Belt Velocity Profile:
0.0,0.050000000000000003,0.10000000000000001,0.15000000000000002,0.20000000000000001,0.25,0.30000000000000004,0.35000000000000003,0.40000000000000002,0.45000000000000001,0.5,0.55000000000000004,0.59999999999999998,0.64999999999999991,0.69999999999999996,0.75,0.80000000000000004,0.84999999999999998,0.90000000000000002,0.94999999999999996,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Incline Angle
0
FrameNumber,Rfz,Lfz,RHS,LHS,RTO,LTO,Pause,RBSsent,LBSsent,RBSread,LBSread,incang_read
248445,0.0,0.0,0,0,0,0,0,0,0,0,0,0
248446,0.0,0.0,0,0,0,0,0,nan,nan,0,0,0
248447,0.0,0.0,0,0,0,0,0,nan,nan,0,0,0
248448,0.0,0.0,0,0,0,0,0,nan,nan,0,0,0
248449,0.0,0.0,0,0,0,0,0,nan,nan,0,0,0
248450,0.0,0.0,0,0,0,0,0,nan,nan,0,0,0
248451,0.0,0.0,0,0,0,0,0,nan,nan,0,0,0
248452,0.0,0.0,0,0,0,0,0,nan,nan,0,0,0
248453,0.0,0.0,0,0,0,0,0,nan,nan,0,0,0
248454,0.0,0.0,0,0,0,0,0,nan,nan,0,0,0
248455,0.0,0.0,0,0,0,0,0,nan,nan,0,0,0
248456,0.0,0.0,0,0,0,0,0,nan,nan,0,0,0
248457,0.0,0.0,0,0,0,0,0,nan,nan,0,0,0
248458,0.0,0.0,0,0,0,0,0,nan,nan,0,0,0
248459,0.0,0.0,0,0,0,0,0,nan,nan,0,0,0
248460,0.0,0.0,0,0,0,0,0,nan,nan,0,0,0
248461,0.0,0.0,0,0,0,0,0,nan,nan,0,0,0
248462,0.0,0.0,0,0,0,0,0,nan,nan,0,0,0
248463,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
248464,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
248465,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
248466,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
248467,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
248468,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
248469,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
248470,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
248471,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
248472,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
248473,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
248474,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
248475,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
248476,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
248477,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
248478,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
248479,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
248480,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
248481,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
248482,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
248483,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
248484,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
248485,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
248486,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
248487,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
248488,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
248489,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
248490,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
248491,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
248492,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
248493,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
248494,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
248495,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
248496,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
248497,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
248498,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
248499,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
248500,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
248501,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
248502,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
248503,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
248504,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
248505,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
248506,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
248507,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
248508,0.0,0.0,0,0,0,0,0,nan,nan,0,0,0
248509,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
248510,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
248511,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
248512,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
248513,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
248514,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
248515,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
248516,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
248517,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
248518,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
248519,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
248520,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
248521,0.0,0.0,0,0,0,0,0,nan,nan,0,0,0
248522,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
248523,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
248524,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
248525,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
248526,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
248527,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
248528,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
248529,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
248530,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
248531,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
248532,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
248533,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
248534,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
248535,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
248536,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
248537,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
248538,0.0,0.0,0,0,0,0,0,nan,nan,0,0,0
248539,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
248540,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
248541,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
248542,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
248543,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
248544,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
248545,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
248546,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
248547,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
248548,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
248549,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
248550,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
248551,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
248552,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
248553,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
248554,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
248555,0.0,0.0,0,0,0,0,0,nan,nan,0,0,0
248556,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
248557,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
248558,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
248559,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
248560,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
248561,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
248562,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
248563,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
248564,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
248565,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
248566,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
248567,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
248568,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
248569,0.0,0.0,0,0,0,0,0,nan,nan,0,0,0
248570,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
248571,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
248572,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
248573,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
248574,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
248575,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
248576,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
248577,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
248578,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
248579,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
248580,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
248581,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
248582,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
248583,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
248584,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
248585,0.0,0.0,0,0,0,0,0,nan,nan,0,0,0
248586,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
248587,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
248588,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
248589,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
248590,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
248591,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
248592,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
248593,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
248594,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
248595,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
248596,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
248597,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
248598,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
