Left Belt Velocity Profile:
0.0,0.050000000000000003,0.10000000000000001,0.15000000000000002,0.20000000000000001,0.25,0.30000000000000004,0.35000000000000003,0.40000000000000002,0.45000000000000001,0.5,0.55000000000000004,0.59999999999999998,0.64999999999999991,0.69999999999999996,0.75,0.80000000000000004,0.84999999999999998,0.90000000000000002,0.94999999999999996,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Right Belt Velocity Profile:
0.0,0.050000000000000003,0.10000000000000001,0.15000000000000002,0.20000000000000001,0.25,0.30000000000000004,0.35000000000000003,0.40000000000000002,0.45000000000000001,0.5,0.55000000000000004,0.59999999999999998,0.64999999999999991,0.69999999999999996,0.75,0.80000000000000004,0.84999999999999998,0.90000000000000002,0.94999999999999996,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Incline Angle
0
FrameNumber,Rfz,Lfz,RHS,LHS,RTO,LTO,Pause,RBSsent,LBSsent,RBSread,LBSread,incang_read
309145,0.0,0.0,0,0,0,0,0,0,0,0,0,0
309146,0.0,0.0,0,0,0,0,0,nan,nan,0,0,0
309147,0.0,0.0,0,0,0,0,0,nan,nan,0,0,0
309148,0.0,0.0,0,0,0,0,0,nan,nan,0,0,0
309149,0.0,0.0,0,0,0,0,0,nan,nan,0,0,0
309150,0.0,0.0,0,0,0,0,0,nan,nan,0,0,0
309151,0.0,0.0,0,0,0,0,0,nan,nan,0,0,0
309152,0.0,0.0,0,0,0,0,0,nan,nan,0,0,0
309153,0.0,0.0,0,0,0,0,0,nan,nan,0,0,0
309154,0.0,0.0,0,0,0,0,0,nan,nan,0,0,0
309155,0.0,0.0,0,0,0,0,0,nan,nan,0,0,0
309156,0.0,0.0,0,0,0,0,0,nan,nan,0,0,0
309157,0.0,0.0,0,0,0,0,0,nan,nan,0,0,0
309158,0.0,0.0,0,0,0,0,0,nan,nan,0,0,0
309159,0.0,0.0,0,0,0,0,0,nan,nan,0,0,0
309160,0.0,0.0,0,0,0,0,0,nan,nan,0,0,0
309161,0.0,0.0,0,0,0,0,0,nan,nan,0,0,0
309162,0.0,0.0,0,0,0,0,0,nan,nan,0,0,0
309163,0.0,0.0,0,0,0,0,0,nan,nan,0,0,0
