Left Belt Velocity Profile:
0.0,0.050000000000000003,0.10000000000000001,0.15000000000000002,0.20000000000000001,0.25,0.30000000000000004,0.35000000000000003,0.40000000000000002,0.45000000000000001,0.5,0.55000000000000004,0.59999999999999998,0.64999999999999991,0.69999999999999996,0.75,0.80000000000000004,0.84999999999999998,0.90000000000000002,0.94999999999999996,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Right Belt Velocity Profile:
0.0,0.050000000000000003,0.10000000000000001,0.15000000000000002,0.20000000000000001,0.25,0.30000000000000004,0.35000000000000003,0.40000000000000002,0.45000000000000001,0.5,0.55000000000000004,0.59999999999999998,0.64999999999999991,0.69999999999999996,0.75,0.80000000000000004,0.84999999999999998,0.90000000000000002,0.94999999999999996,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Incline Angle
0
FrameNumber,Rfz,Lfz,RHS,LHS,RTO,LTO,Pause,RBSsent,LBSsent,RBSread,LBSread,incang_read
9825,0.0,0.0,0,0,0,0,0,0,0,0,0,0
9826,0.0,0.0,0,0,0,0,0,nan,nan,0,0,0
9827,0.0,0.0,0,0,0,0,0,nan,nan,0,0,0
9828,0.0,0.0,0,0,0,0,0,nan,nan,0,0,0
9829,0.0,0.0,0,0,0,0,0,nan,nan,0,0,0
9830,0.0,0.0,0,0,0,0,0,nan,nan,0,0,0
9831,0.0,0.0,0,0,0,0,0,nan,nan,0,0,0
9832,0.0,0.0,0,0,0,0,0,nan,nan,0,0,0
9833,0.0,0.0,0,0,0,0,0,nan,nan,0,0,0
9834,0.0,0.0,0,0,0,0,0,nan,nan,0,0,0
9835,0.0,0.0,0,0,0,0,0,nan,nan,0,0,0
9836,0.0,0.0,0,0,0,0,0,nan,nan,0,0,0
9837,0.0,0.0,0,0,0,0,0,nan,nan,0,0,0
9838,0.0,0.0,0,0,0,0,0,nan,nan,0,0,0
9839,0.0,0.0,0,0,0,0,0,nan,nan,0,0,0
9840,0.0,0.0,0,0,0,0,0,nan,nan,0,0,0
9841,0.0,0.0,0,0,0,0,0,nan,nan,0,0,0
9842,0.0,0.0,0,0,0,0,0,nan,nan,0,0,0
9843,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
9844,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
9845,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
9846,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
9847,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
9848,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
9849,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
9850,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
9851,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
9852,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
9853,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
9854,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
9855,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
9856,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
9857,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
9858,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
9859,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
9860,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
9861,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
9862,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
9863,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
9864,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
9865,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
9866,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
9867,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
9868,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
9869,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
9870,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
9871,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
9872,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
9873,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
9874,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
9875,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
9876,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
9877,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
9878,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
9879,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
9880,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
9881,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
9882,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
9883,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
9884,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
9885,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
9886,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
9887,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
9888,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
9889,0.0,0.0,0,0,0,0,0,nan,nan,0,0,0
9890,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
9891,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
9892,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
9893,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
9894,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
