Left Belt Velocity Profile:
0.0,0.050000000000000003,0.10000000000000001,0.15000000000000002,0.20000000000000001,0.25,0.30000000000000004,0.35000000000000003,0.40000000000000002,0.45000000000000001,0.5,0.55000000000000004,0.59999999999999998,0.64999999999999991,0.69999999999999996,0.75,0.80000000000000004,0.84999999999999998,0.90000000000000002,0.94999999999999996,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Right Belt Velocity Profile:
0.0,0.050000000000000003,0.10000000000000001,0.15000000000000002,0.20000000000000001,0.25,0.30000000000000004,0.35000000000000003,0.40000000000000002,0.45000000000000001,0.5,0.55000000000000004,0.59999999999999998,0.64999999999999991,0.69999999999999996,0.75,0.80000000000000004,0.84999999999999998,0.90000000000000002,0.94999999999999996,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Incline Angle
0
FrameNumber,Rfz,Lfz,RHS,LHS,RTO,LTO,Pause,RBSsent,LBSsent,RBSread,LBSread,incang_read
269056,0.0,0.0,0,0,0,0,0,0,0,0,0,0
269057,0.0,0.0,0,0,0,0,0,nan,nan,0,0,0
269058,0.0,0.0,0,0,0,0,0,nan,nan,0,0,0
269059,0.0,0.0,0,0,0,0,0,nan,nan,0,0,0
269060,0.0,0.0,0,0,0,0,0,nan,nan,0,0,0
269061,0.0,0.0,0,0,0,0,0,nan,nan,0,0,0
269062,0.0,0.0,0,0,0,0,0,nan,nan,0,0,0
269063,0.0,0.0,0,0,0,0,0,nan,nan,0,0,0
269064,0.0,0.0,0,0,0,0,0,nan,nan,0,0,0
269065,0.0,0.0,0,0,0,0,0,nan,nan,0,0,0
269066,0.0,0.0,0,0,0,0,0,nan,nan,0,0,0
269067,0.0,0.0,0,0,0,0,0,nan,nan,0,0,0
269068,0.0,0.0,0,0,0,0,0,nan,nan,0,0,0
269069,0.0,0.0,0,0,0,0,0,nan,nan,0,0,0
269070,0.0,0.0,0,0,0,0,0,nan,nan,0,0,0
269071,0.0,0.0,0,0,0,0,0,nan,nan,0,0,0
269072,0.0,0.0,0,0,0,0,0,nan,nan,0,0,0
269073,0.0,0.0,0,0,0,0,0,nan,nan,0,0,0
269074,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
269075,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
269076,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
269077,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
269078,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
269079,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
269080,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
269081,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
269082,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
269083,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
269084,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
269085,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
269086,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
269087,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
269088,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
269089,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
269090,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
269091,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
269092,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
269093,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
269094,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
269095,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
269096,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
269097,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
269098,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
269099,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
269100,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
269101,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
269102,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
269103,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
269104,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
269105,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
269106,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
269107,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
269108,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
269109,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
269110,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
